"seq","genus_trusted","specific_epithet_trusted","country_trusted","county","state_province","urls"
55032,"Piper","tectoniifolium","Brasil","São Roque de Minas","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00035755/TileGroup0/0-0-0.jpg']"
55034,"Peperomia","decora","Brasil","São Thomé das Letras","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019352/TileGroup0/0-0-0.jpg']"
55052,"Piper","arboreum","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019749/TileGroup0/0-0-0.jpg']"
55074,"Piper","arboreum","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019725/TileGroup0/0-0-0.jpg']"
55076,"Piper","arboreum","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019714/TileGroup0/0-0-0.jpg']"
55085,"Piper","fuligineum","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019792/TileGroup0/0-0-0.jpg']"
55088,"Piper","macedoi","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019891/TileGroup0/0-0-0.jpg']"
55094,"Piper","regnellii","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019909/TileGroup0/0-0-0.jpg']"
55102,"Piper","macedoi","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019894/TileGroup0/0-0-0.jpg']"
55112,"Piper","fuligineum","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019797/TileGroup0/0-0-0.jpg']"
55118,"Piper","fuligineum","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019791/TileGroup0/0-0-0.jpg']"
55124,"Piper","regnellii","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019910/TileGroup0/0-0-0.jpg']"
55131,"Piper","fuligineum","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019837/TileGroup0/0-0-0.jpg']"
55141,"Piper","arboreum","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019723/TileGroup0/0-0-0.jpg']"
55165,"Piper","glabratum","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019870/TileGroup0/0-0-0.jpg']"
55096,"Piper","fuligineum","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019796/TileGroup0/0-0-0.jpg']"
55107,"Piper","regnellii","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019906/TileGroup0/0-0-0.jpg']"
55117,"Piper","fuligineum","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019789/TileGroup0/0-0-0.jpg']"
55123,"Piper","fuligineum","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019793/TileGroup0/0-0-0.jpg']"
55130,"Piper","fuligineum","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019829/TileGroup0/0-0-0.jpg']"
55139,"Piper","macedoi","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019886/TileGroup0/0-0-0.jpg']"
55142,"Piper","arboreum","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019724/TileGroup0/0-0-0.jpg']"
55176,"Piper","umbellatum","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019916/TileGroup0/0-0-0.jpg']"
55181,"Piper","aduncum","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019692/TileGroup0/0-0-0.jpg']"
55184,"Piper","amalago","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019696/TileGroup0/0-0-0.jpg']"
55185,"Piper","amalago","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019695/TileGroup0/0-0-0.jpg']"
55190,"Piper","umbellatum","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019918/TileGroup0/0-0-0.jpg']"
55196,"Piper","arboreum","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019751/TileGroup0/0-0-0.jpg']"
55194,"Piper","ovatum","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019888/TileGroup0/0-0-0.jpg']"
55214,"Piper","mollicomum","Brasil","Jundiaí","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019896/TileGroup0/0-0-0.jpg']"
11323,"Peperomia","subrubrispica","Brasil","SAO ROQUE DE MINAS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00049317/TileGroup0/0-0-0.jpg']"
11325,"Peperomia","tetraphylla","Brasil","LIMA DUARTE","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00036909/TileGroup0/0-0-0.jpg']"
11324,"Peperomia","subrubrispica","Brasil","SAO ROQUE DE MINAS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00049323/TileGroup0/0-0-0.jpg']"
11343,"Piper","aduncum","Brasil","JOAQUIM FELICIO","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00039779/TileGroup0/0-0-0.jpg']"
11364,"Piper","crassinervium","Brasil","DOMINGOS MARTINS","ES","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00051680/TileGroup0/0-0-0.jpg']"
11355,"Piper","caldense","Brasil","UBATUBA","SP","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00041550/TileGroup0/0-0-0.jpg']"
11363,"Piper","crassinervium","Brasil","SAO ROQUE DE MINAS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00049318/TileGroup0/0-0-0.jpg']"
11666,"Piper","lhotzkyanum","Brasil","VENDA NOVA DO IMIGRANTE","ES","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00079967/TileGroup0/0-0-0.jpg']"
11665,"Peperomia","urocarpa","Brasil","SANTA TERESA","ES","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00079969/TileGroup0/0-0-0.jpg']"
11705,"Peperomia","alata","Brasil","UBATUBA","SP","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00047025/TileGroup0/0-0-0.jpg']"
11718,"Peperomia","blanda","Brasil","ALFREDO CHAVES","ES","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00051673_1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00051673/TileGroup0/0-0-0.jpg']"
11739,"Peperomia","corcovadensis","Brasil","UBATUBA","SP","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00047026/TileGroup0/0-0-0.jpg']"
11797,"Peperomia","subrubrispica","Brasil","SAO ROQUE DE MINAS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00049325/TileGroup0/0-0-0.jpg']"
11799,"Peperomia","subrubrispica","Brasil","SAO ROQUE DE MINAS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00049337/TileGroup0/0-0-0.jpg']"
11798,"Peperomia","subrubrispica","Brasil","SAO ROQUE DE MINAS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00049328/TileGroup0/0-0-0.jpg']"
11865,"Piper","aduncum","Brasil","SANTANA DO RIACHO","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00046247/TileGroup0/0-0-0.jpg']"
11892,"Piper","aduncum","Brasil","VERA CRUZ","SP","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00092896/TileGroup0/0-0-0.jpg']"
11903,"Piper","amalago","Brasil","MATOZINHOS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00051590/TileGroup0/0-0-0.jpg']"
11904,"Piper","amalago","Brasil","RIO DE JANEIRO","RJ","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00051596/TileGroup0/0-0-0.jpg']"
11917,"Piper","amplum","Brasil","LINHARES","ES","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00039091/TileGroup0/0-0-0.jpg']"
11935,"Piper","arboreum","Brasil","CANANEIA","SP","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00070931/TileGroup0/0-0-0.jpg']"
11971,"Piper","arboreum","Brasil","SETE BARRAS","SP","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00070926/TileGroup0/0-0-0.jpg']"
11991,"Piper","cernuum","Brasil","ALFREDO CHAVES","ES","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00046279/TileGroup0/0-0-0.jpg']"
11980,"Piper","caldense","Brasil","SAO ROQUE DE MINAS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00049334/TileGroup0/0-0-0.jpg']"
11990,"Piper","cernuum","Brasil","DOMINGOS MARTINS","ES","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00039762/TileGroup0/0-0-0.jpg']"
12000,"Piper","chimonanthifolium","Brasil","BARRA DO TURVO","SP","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00051637/TileGroup0/0-0-0.jpg']"
12042,"Piper","divaricatum","Brasil","SAO MATEUS","ES","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00039765/TileGroup0/0-0-0.jpg']"
12057,"Piper","gaudichaudianum","Brasil","SAO PAULO","SP","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00051600/TileGroup0/0-0-0.jpg']"
12130,"Piper","ovatum","Brasil","MARIANA","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00051622/TileGroup0/0-0-0.jpg']"
12132,"Piper","permucronatum","Brasil","SANTO ANTONIO DO PINHAL","SP","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00098282/TileGroup0/0-0-0.jpg']"
12115,"Piper","mollicomum","Brasil","IGARAPE","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00051621/TileGroup0/0-0-0.jpg']"
12158,"Piper","tectoniifolium","Brasil","SAO ROQUE DE MINAS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00049316/TileGroup0/0-0-0.jpg']"
9584,"Peperomia","glabella","Brasil","Diamantina","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM068362/TileGroup0/0-0-0.jpg']"
12463,"Piper","tectoniifolium","Brasil","RIO PRETO","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00046253/TileGroup0/0-0-0.jpg']"
20259,"Piper","amplum","Brasil","Juréia","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00074023/TileGroup0/0-0-0.jpg']"
12424,"Piper","arboreum","Brasil","ACUCENA","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00033668/TileGroup0/0-0-0.jpg']"
12448,"Piper","anisum","Brasil","MAR DE ESPANHA","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00063954/TileGroup0/0-0-0.jpg']"
12484,"Piper","arboreum","Brasil","UNAI","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00047606/TileGroup0/0-0-0.jpg']"
12452,"Piper","amplum","Brasil","MARLIERIA","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00037824/TileGroup0/0-0-0.jpg']"
12449,"Piper","aduncum","Brasil","MARLIERIA","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00037822/TileGroup0/0-0-0.jpg']"
12466,"Piper","mollicomum","Brasil","SAO GONCALO DO RIO ABAIXO","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00080348/TileGroup0/0-0-0.jpg']"
12473,"Peperomia","alata","Brasil","SAO ROQUE DE MINAS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00054545/TileGroup0/0-0-0.jpg']"
11322,"Peperomia","subrubrispica","Brasil","SAO ROQUE DE MINAS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00049315/TileGroup0/0-0-0.jpg']"
11340,"Piper","aduncum","Brasil","ITATIAIA","RJ","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00036978/TileGroup0/0-0-0.jpg']"
11349,"Piper","anisum","Brasil","IGARAPE","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00051619/TileGroup0/0-0-0.jpg']"
11406,"Piper","tectoniifolium","Brasil","SAO ROQUE DE MINAS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00049338/TileGroup0/0-0-0.jpg']"
11348,"Piper","anisum","Brasil","DOMINGOS MARTINS","ES","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00039761/TileGroup0/0-0-0.jpg']"
11369,"Piper","glabratum","Brasil","SAO ROQUE DE MINAS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00049320/TileGroup0/0-0-0.jpg']"
11396,"Piper","mollicomum","Brasil","ANGRA DOS REIS","RJ","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00054569/TileGroup0/0-0-0.jpg']"
11405,"Piper","tectoniifolium","Brasil","SAO ROQUE DE MINAS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00049326/TileGroup0/0-0-0.jpg']"
11407,"Piper","vicosanum","Brasil","CONCEICAO DO CASTELO","ES","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00047089/TileGroup0/0-0-0.jpg']"
11742,"Peperomia","decora","Brasil","SAO TOME DAS LETRAS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00051644/TileGroup0/0-0-0.jpg']"
11754,"Peperomia","galioides","Brasil","SAO TOME DAS LETRAS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00046252/TileGroup0/0-0-0.jpg']"
11803,"Peperomia","tetraphylla","Brasil","BARRA DO TURVO","SP","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00047038/TileGroup0/0-0-0.jpg']"
11810,"Peperomia","urocarpa","Brasil","SAO ROQUE DE MINAS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00049333/TileGroup0/0-0-0.jpg']"
11804,"Peperomia","tetraphylla","Brasil","VENDA NOVA DO IMIGRANTE","ES","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00047100/TileGroup0/0-0-0.jpg']"
11866,"Piper","aduncum","Brasil","BARRA DO TURVO","SP","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00047016/TileGroup0/0-0-0.jpg']"
11877,"Piper","aduncum","Brasil","SAO PAULO","SP","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00051770/TileGroup0/0-0-0.jpg']"
11885,"Piper","aduncum","Brasil","SAO MIGUEL ARCANJO","SP","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00079024/TileGroup0/0-0-0.jpg']"
11918,"Piper","amplum","Brasil","LINHARES","ES","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00039764/TileGroup0/0-0-0.jpg']"
11919,"Piper","amplum","Brasil","LINHARES","ES","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00044970/TileGroup0/0-0-0.jpg']"
11921,"Piper","amplum","Brasil","UBATUBA","SP","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00047024/TileGroup0/0-0-0.jpg']"
11932,"Piper","arboreum","Brasil","SAO PAULO","SP","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00051769/TileGroup0/0-0-0.jpg']"
11930,"Piper","arboreum","Brasil","SAO ROQUE DE MINAS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00049332/TileGroup0/0-0-0.jpg']"
11941,"Piper","arboreum","Brasil","VERA CRUZ","SP","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00092895/TileGroup0/0-0-0.jpg']"
11955,"Piper","arboreum","Brasil","JUIZ DE FORA","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00037029/TileGroup0/0-0-0.jpg']"
11963,"Piper","arboreum","Brasil","SANTA TERESA","ES","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00046280/TileGroup0/0-0-0.jpg']"
11958,"Piper","arboreum","Brasil","LINHARES","ES","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00041990/TileGroup0/0-0-0.jpg']"
11962,"Piper","arboreum","Brasil","GALIA","SP","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00046235/TileGroup0/0-0-0.jpg']"
11968,"Piper","arboreum","Brasil","MURIAE","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00039772/TileGroup0/0-0-0.jpg']"
11995,"Piper","cernuum","Brasil","PIQUETE","SP","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00098283/TileGroup0/0-0-0.jpg']"
11999,"Piper","chimonanthifolium","Brasil","BELO HORIZONTE","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00051588/TileGroup0/0-0-0.jpg']"
12006,"Piper","crassinervium","Brasil","DOMINGOS MARTINS","ES","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00039760/TileGroup0/0-0-0.jpg']"
11992,"Piper","cernuum","Brasil","VARGEM ALTA","ES","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00046281/TileGroup0/0-0-0.jpg']"
11994,"Piper","cernuum","Brasil","GOUVEIA","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00047090/TileGroup0/0-0-0.jpg']"
11998,"Piper","chimonanthifolium","Brasil","BARRA DO TURVO","SP","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00050802/TileGroup0/0-0-0.jpg']"
12010,"Piper","crassinervium","Brasil","SANTA MARIA DE JETIBA","ES","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00046251/TileGroup0/0-0-0.jpg']"
12040,"Piper","divaricatum","Brasil","RIO DAS OSTRAS","RJ","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00036873/TileGroup0/0-0-0.jpg']"
12041,"Piper","divaricatum","Brasil","LINHARES","ES","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00039089/TileGroup0/0-0-0.jpg']"
12053,"Piper","fuligineum","Brasil","PATROCINIO","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00047093/TileGroup0/0-0-0.jpg']"
12050,"Piper","fuligineum","Brasil","BURITIZEIRO","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00039784/TileGroup0/0-0-0.jpg']"
12060,"Piper","gaudichaudianum","Brasil","CANANEIA","SP","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00070970/TileGroup0/0-0-0.jpg']"
12066,"Piper","glabratum","Brasil","CARMO DO PARANAIBA","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00080328/TileGroup0/0-0-0.jpg']"
12064,"Piper","glabratum","Brasil","SAO ROQUE DE MINAS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00049330/TileGroup0/0-0-0.jpg']"
12091,"Piper","lhotzkyanum","Brasil","SANTA RITA DO SAPUCAI","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00039754/TileGroup0/0-0-0.jpg']"
12118,"Piper","mollicomum","Brasil","UBATUBA","SP","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00076991/TileGroup0/0-0-0.jpg']"
12139,"Piper","regnellii","Brasil","SANTA RITA DO SAPUCAI","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00039755/TileGroup0/0-0-0.jpg']"
12152,"Piper","solmsianum","Brasil","ITABIRITO","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00051629/TileGroup0/0-0-0.jpg']"
12150,"Piper","rivinoides","Brasil","PINDAMONHANGABA","SP","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00098280/TileGroup0/0-0-0.jpg']"
12159,"Piper","tectoniifolium","Brasil","SAO ROQUE DE MINAS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00049321/TileGroup0/0-0-0.jpg']"
12191,"Piper","umbellatum","Brasil","ANGRA DOS REIS","RJ","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00054567/TileGroup0/0-0-0.jpg']"
12423,"Piper","arboreum","Brasil","ACUCENA","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00033675/TileGroup0/0-0-0.jpg']"
9392,"Piper","gaudichaudianum","Brasil","Águia Branca","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM347434/TileGroup0/0-0-0.jpg']"
9390,"Piper","cernuum","Brasil","Águia Branca","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM347436/TileGroup0/0-0-0.jpg']"
12438,"Piper","aduncum","Brasil","FORMIGA","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00054547/TileGroup0/0-0-0.jpg']"
12434,"Piper","cernuum","Brasil","DIAMANTINA","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00054556/TileGroup0/0-0-0.jpg']"
12439,"Piper","fuligineum","Brasil","GRAO MOGOL","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00061730/TileGroup0/0-0-0.jpg']"
9399,"Piper","anisum","Brasil","Conceição do Castelo","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM104696/TileGroup0/0-0-0.jpg']"
9401,"Piper","amplum","Brasil","Conceição do Castelo","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM111441/TileGroup0/0-0-0.jpg']"
12425,"Piper","fuligineum","Brasil","ARINOS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00060166/TileGroup0/0-0-0.jpg']"
12432,"Piper","cernuum","Brasil","DIAMANTINA","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00046278/TileGroup0/0-0-0.jpg']"
12436,"Piper","umbellatum","Brasil","FORMIGA","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00054546/TileGroup0/0-0-0.jpg']"
12453,"Piper","amplum","Brasil","MARLIERIA","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00037825/TileGroup0/0-0-0.jpg']"
12430,"Peperomia","subrubrispica","Brasil","CATAS ALTAS DA NORUEGA","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00080356/TileGroup0/0-0-0.jpg']"
12443,"Piper","amalago","Brasil","JANUARIA","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00051616/TileGroup0/0-0-0.jpg']"
12458,"Piper","aduncum","Brasil","OURO BRANCO","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00054551/TileGroup0/0-0-0.jpg']"
12465,"Piper","anisum","Brasil","SANTO ANTONIO DO ITAMBE","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00080344/TileGroup0/0-0-0.jpg']"
12467,"Piper","caldense","Brasil","SAO ROQUE DE MINAS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00049341/TileGroup0/0-0-0.jpg']"
12469,"Piper","amalago","Brasil","SAO ROQUE DE MINAS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00054541/TileGroup0/0-0-0.jpg']"
12478,"Piper","mollicomum","Brasil","SERRO","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00054555/TileGroup0/0-0-0.jpg']"
9405,"Peperomia","tetraphylla","Brasil","Domingos Martins","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM104699/TileGroup0/0-0-0.jpg']"
12444,"Piper","hispidum","Brasil","JANUARIA","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00051617/TileGroup0/0-0-0.jpg']"
12457,"Piper","mollicomum","Brasil","OURO BRANCO","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00054552/TileGroup0/0-0-0.jpg']"
12459,"Piper","amalago","Brasil","OURO BRANCO","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00054549/TileGroup0/0-0-0.jpg']"
12461,"Piper","lhotzkyanum","Brasil","OURO PRETO","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00051606/TileGroup0/0-0-0.jpg']"
12464,"Piper","cernuum","Brasil","SANTANA DO RIACHO","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00054553/TileGroup0/0-0-0.jpg']"
12468,"Piper","aduncum","Brasil","SAO ROQUE DE MINAS","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00054540/TileGroup0/0-0-0.jpg']"
12485,"Piper","arboreum","Brasil","UNAI","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00047213/TileGroup0/0-0-0.jpg']"
12497,"Piper","amalago","Brasil","UNAI","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00047830/TileGroup0/0-0-0.jpg']"
12488,"Piper","amalago","Brasil","UNAI","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00047386/TileGroup0/0-0-0.jpg']"
12496,"Piper","umbellatum","Brasil","UNAI","MG","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00047625/TileGroup0/0-0-0.jpg']"
9411,"Piper","mollicomum","Brasil","Domingos Martins","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM025337/TileGroup0/0-0-0.jpg']"
12571,"Piper","amalago","Brasil","SAO PEDRO DA ALDEIA","RJ","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00046234/TileGroup0/0-0-0.jpg']"
12560,"Peperomia","tetraphylla","Brasil","NOVA FRIBURGO","RJ","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00046073/TileGroup0/0-0-0.jpg']"
12563,"Peperomia","galioides","Brasil","RESENDE","RJ","['https://storage.googleapis.com/cria-zoomify/herbaria/CEN/CEN00114759/TileGroup0/0-0-0.jpg']"
